business_status,formatted_address,name,place_id,rating,types,latitude,longitude,state
OPERATIONAL,"Iturbide, Centro, 40400 Teloloapan, Gro., Mexico",BBVA,ChIJ5zJZJIxXzIURJBj6paneKdg,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.3679583,-99.8742834,Estado de Guerrero
OPERATIONAL,"Plaza Principal, Fco. O. Arce NO 14, Centro, 40500 Arcelia, Gro., Mexico",BBVA,ChIJH3RRIsDCzIURT8pWv95KyIU,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.3150757,-100.2837243,Estado de Guerrero
OPERATIONAL,"Vicente Guerrero 9, Centro, 40850 Petatlán, Gro., Mexico",BBVA,ChIJZYFKkR-GNIQRWsYKjtue8Wo,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5373432,-101.2751534,Estado de Guerrero
OPERATIONAL,"Calle Nicolás Bravo Rueda 53, Centro, 39960 San Marcos, Gro., Mexico",BBVA,ChIJLfzKG147yoURj5MqSpHXvP8,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",16.7978685,-99.3889255,Estado de Guerrero
OPERATIONAL,"Av Cuauhtémoc 115, Progreso, 39350 Acapulco de Juárez, Gro., Mexico",BBVA Bancomer Progreso Acapulco,ChIJea5nqAFYyoURRQ1Qa3H0VOc,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",16.8583883,-99.89845319999999,Estado de Guerrero
OPERATIONAL,"Bandera Nacional 29, Centro, 40000 Iguala de la Independencia, Gro., Mexico",BBVA Iguala Centro,ChIJe_i-GHc4zIURHHoeeM5nR2g,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.3446837,-99.54095710000001,Estado de Guerrero
OPERATIONAL,"Toluca - Cd Altamirano 300, Col del Centro, 40660 Cd Altamirano, Gro., Mexico",BBVA,ChIJUy0zZ6otM4QRV-nZhqxPPiE,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.3610343,-100.666402,Estado de Guerrero
OPERATIONAL,"Plaza Primer Congreso de Anáhuac, Emiliano Zapata S/N, Centro, 39000 Chilpancingo de los Bravo, Gro., Mexico",BBVA Bancomer Chilpancingo Square,ChIJj6ym5Ynsy4URId4_ZudyyT0,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5520415,-99.50178950000002,Estado de Guerrero
OPERATIONAL,"J Maria, José Ma. Andraca 116 B, Centro, 41100 Chilapa de Álvarez, Gro., Mexico",BBVA,ChIJibdyiIhYyYURTQWf6NQ94GE,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5941022,-99.17811689999999,Estado de Guerrero
OPERATIONAL,"Hermenegildo Galeana 13, Centro, 40900 Técpan de Galeana, Gro., Mexico",BBVA Bancomer,ChIJ1ZneIDjNNIQRb5ZAcWzbFes,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.2226196,-100.6315859,Estado de Guerrero
OPERATIONAL,"Av Costera Miguel Alemán 2701 Fracc, Deportivo, 39690 Acapulco de Juárez, Gro., Mexico",BBVA,ChIJz2FvxdJZyoURfP69Woe71AU,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",16.853789,-99.8564969,Estado de Guerrero
OPERATIONAL,"39560, Av Costera Miguel Alemán 125, 39670 Acapulco de Juárez, Gro., Mexico",BBVA,ChIJJ5jhZiBYyoURpIQ0Ly0NxNo,4.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",16.860804,-99.8771249,Estado de Guerrero
OPERATIONAL,"Cuauhtémoc, Barrio del Tancon, 41706 Ometepec, Gro., Mexico",BBVA Bancomer OMETEPEC,ChIJj4tDfS00yIURlX6HR80lVa4,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",16.6915582,-98.40807249999999,Estado de Guerrero
OPERATIONAL,"Insurgentes 63, Santa Rosa Nte., 39010 Chilpancingo de los Bravo, Gro., Mexico",BBVA,ChIJuf22pfHsy4UROuXBAbCl1zs,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5659822,-99.5093656,Estado de Guerrero
OPERATIONAL,"Portal Hidalgo, Centro, 90200 Calpulalpan, Tlax., Mexico",BBVA,ChIJJfjr9djN0YURQuR57dPPrbY,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.5877467,-98.57040409999999,Estado de Hidalgo
OPERATIONAL,"Blvrd Felipe Angeles 1402, Santa Julia, Sta Julia, 42080 Pachuca de Soto, Hgo., Mexico",BBVA Bancomer REGIONAL PACHUCA,ChIJJ5CHaaqg0YURV7h63bilSzg,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.1121275,-98.75216999999999,Estado de Hidalgo
OPERATIONAL,"Blvrd Luis Donaldo Colosio 2009, Los Jales, 42064 Pachuca de Soto, Hgo., Mexico",BBVA,ChIJPdQcRreg0YUR5pNGCqgZiEQ,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.0929063,-98.7586523,Estado de Hidalgo
OPERATIONAL,"Carretera, Pachuca-Tulancingo 1000, Carboneras, 42183 Hgo., Mexico",BBVA,ChIJcRsCdG6n0YURSJGrYKfkJuk,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.0971675,-98.71671719999999,Estado de Hidalgo
OPERATIONAL,"Av. Melchor Ocampo 19, Noxtongo 1ra, 42850 Tepeji del Rio de Ocampo, Hgo., Mexico",BBVA,ChIJjwjeG5Iv0oURO4f-v788zKk,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.9072483,-99.3400982,Estado de Hidalgo
OPERATIONAL,"Calle Plaza de la Independencia 114, Centro, 42000 Pachuca de Soto, Hgo., Mexico",BBVA Bancomer Center Pachuca,ChIJG-kcMe8J0YURVtjB1MFXrJQ,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.1280961,-98.7321573,Estado de Hidalgo
OPERATIONAL,"Calle Porfirio Díaz, Centro Sur, 42500 Actopan, Hgo., Mexico",BBVA,ChIJgQO8tOpx0YUR1rveeH8PstA,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.2689693,-98.9452051,Estado de Hidalgo
OPERATIONAL,"Av Benito Juárez 401, Centro, 42000 Pachuca de Soto, Hgo., Mexico",BBVA Pachuca,ChIJv9mEcvsJ0YURZ4RSFXBgQnY,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.1209838,-98.739311,Estado de Hidalgo
OPERATIONAL,"Camino Real de La Plata Lot. 15, Zona Plateada, 42083 Pachuca de Soto, Hgo., Mexico",BBVA,ChIJt6pqdr2g0YUR6WfDtRy2-dk,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.0984351,-98.76951100000001,Estado de Hidalgo
OPERATIONAL,"Plaza Juárez 13, Centro, 42950 Tlaxcoapan, Hgo., Mexico",BBVA,ChIJ4_eHkTLV04URX9Hw8COA67o,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.0912373,-99.22203499999999,Estado de Hidalgo
OPERATIONAL,"Calz Melchor Ocampo 203, Centro, 42800 Tula de Allende, Hgo., Mexico",BBVA Tula De Allende,ChIJzSyxthYt0oURFG-fKkkfTxw,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.0544187,-99.338415,Estado de Hidalgo
OPERATIONAL,"Av Revolución 1307, Periodistas, 42060 Pachuca de Soto, Hgo., Mexico",BBVA,ChIJZdSr1_8J0YUR1Tvr2DhxScQ,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.1141846,-98.7450396,Estado de Hidalgo
OPERATIONAL,"Calle Hidalgo 204, Centro, 43000 Huejutla, Hgo., Mexico",BBVA,ChIJq-WEluwm14UR7MmTq3aAkmw,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.1395309,-98.4198145,Estado de Hidalgo
OPERATIONAL,"Plaza Rodrigo Gomez, Centro, 43990 Cd Sahagún, Hgo., Mexico",BBVA,ChIJNc-bGXK20YURmFhiBV4IwJg,2.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.7722715,-98.5820335,Estado de Hidalgo
OPERATIONAL,"De Pza Juárez 9, Centro, 42300 Ixmiquilpan, Hgo., Mexico",BBVA,ChIJefgqsG7g04URpW89BYVL_fY,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.4840955,-99.2183129,Estado de Hidalgo
OPERATIONAL,"Av. 16 de Septiembre 100, 1ra Demarcación Poniente, 42700 Mixquiahuala, Hgo., Mexico",BBVA,ChIJsdo_m0rW04URwKnszdC2Evk,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.2300656,-99.20744099999999,Estado de Hidalgo
OPERATIONAL,"Ignacio Rodríguez Galván 12, Centro, 43800 Tizayuca, Hgo., Mexico",BBVA Tizayuca,ChIJ82FbjJeR0YURf1KdYG_mvBw,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.840469,-98.9801902,Estado de Hidalgo
OPERATIONAL,"Gral Felipe Ángeles 6, Centro, 43200 Zacualtipán, Hgo., Mexico",BBVA,ChIJ_wSHASwl0YURfFxg-4DVpB8,4.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6446187,-98.65436489999999,Estado de Hidalgo
OPERATIONAL,"Av Francisco I. Madero 1200, Céspedes, 42090 Pachuca de Soto, Hgo., Mexico",BBVA,ChIJxykTSmCn0YURKUwkfdeDI90,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.1130132,-98.7237272,Estado de Hidalgo
OPERATIONAL,"42086, Paseo del Roble 10, 42086 Pachuca de Soto, Hgo., Mexico",BBVA,ChIJ6eHu-J6g0YURYaui5pRxcNs,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.1088711,-98.7731215,Estado de Hidalgo
OPERATIONAL,"Av. Tamaulipas 103, Hipódromo Condesa, Cuauhtémoc, 06170 Ciudad de México, CDMX, Mexico",BBVA,ChIJjZzqtEP_0YURLz4SyZILnjs,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4107078,-99.1750022,Estado de México
OPERATIONAL,"Av Nuevo León 154, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX, Mexico",BBVA,ChIJGdHQ7kH_0YURgVYDEhJh5NE,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4089649,-99.1721474,Estado de México
OPERATIONAL,"Av de los Insurgentes Sur 670, Col del Valle Nte, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",BBVA Bancomer Hotel de Mexico,ChIJJxQsPnL_0YURaxjGR_wp__o,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.394611,-99.17189429999999,Estado de México
OPERATIONAL,"Bosque de los Ciruelos 190, Bosque de las Lomas, Miguel Hidalgo, 11700 Ciudad de México, CDMX, Mexico",Bbva Bancomer,ChIJSQ6mqHQB0oURHo2i5kz8cw0,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.405151,-99.2395348,Estado de México
OPERATIONAL,"Coahuila 216, C. U. Benito Juárez, Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",BBVA,ChIJB15xmD__0YURqsBX7zI4Tok,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4103607,-99.16639479999999,Estado de México
OPERATIONAL,"Monterrey 102, C. U. Benito Juárez, Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",BBVA Bancomer - Monterrey,ChIJnf1Cujn_0YURcGehJdIjoiI,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4181668,-99.16405920000001,Estado de México
OPERATIONAL,"Campos Elíseos 223, Polanco, Polanco IV Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, Mexico",Bbva,ChIJ8ci1Pv8B0oURWWEzoU9TgUE,3.6,"['bank', 'finance', 'point_of_interest', 'establishment']",19.4279875,-99.1941884,Estado de México
OPERATIONAL,"Tolstoi 17, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX, Mexico",BBVA Anzures,ChIJT-33303_0YURTKW2eGQ-eC4,2.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4253664,-99.17748789999999,Estado de México
OPERATIONAL,"Autopista México - Querétaro 1898, Hab Viveros de la Loma, 54080 Tlalnepantla de Baz, Méx., Mexico",BBVA Viveros De La Loma,ChIJebpbEC0d0oURnWpUI-J1HtU,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.5251611,-99.225113,Estado de México
OPERATIONAL,"Florencia 14, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",BBVA,ChIJB8KE4jX_0YURSw5iBbJnDCc,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4258434,-99.16675819999999,Estado de México
OPERATIONAL,"Abraham González 64, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",BBVA,ChIJp1jc-Cz_0YURbunjmfUUQuw,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4295104,-99.15344209999999,Estado de México
OPERATIONAL,"Av. Paseo de las Palmas 620, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",BBVA Palmas,ChIJZ8QKgooB0oURlFnfvpbTu1Y,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4293644,-99.21440779999999,Estado de México
OPERATIONAL,"Av de los Insurgentes Sur 936, Nápoles, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",BBVA,ChIJs6-uPnb_0YURK18CEEMnRTg,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.3852753,-99.1749007,Estado de México
OPERATIONAL,"Calle de Niza 50, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",BBVA Niza,ChIJqU_a_zP_0YURvXZ_2sEcZIo,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4261374,-99.162113,Estado de México
OPERATIONAL,"Av. Pdte. Masaryk 382, Polanco, Polanco III Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, Mexico",BBVA,ChIJ3dWgxwEC0oURB-P5CCQkG8I,2.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4315522,-99.19730919999999,Estado de México
OPERATIONAL,"11259, Av Ejército Nacional 453, Miguel Hidalgo, 11520 Ciudad de México, CDMX, Mexico",BBVA,ChIJp_MCwan40YURyWrBjmFCkLE,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4382691,-99.1884343,Estado de México
OPERATIONAL,"Av. Revolución 68, 8 de Agosto, Benito Juárez, 11800 Ciudad de México, CDMX, Mexico",BBVA Tacubaya,ChIJs2I8M2f_0YURO2SnPKLj2yw,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4053232,-99.18418439999999,Estado de México
OPERATIONAL,"Av. Coyoacán 612, Del Valle, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",BBVA,ChIJ-TEZZgv_0YUR85S8DVucxFo,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.389823,-99.1660704,Estado de México
OPERATIONAL,"Av. Camino, Calz. Desierto de los Leones 5525, Alcantarilla, 01729 Ciudad de México, CDMX, Mexico",BBVA Bancomer Road to Desierto de los Leones,ChIJ1XeQcIMA0oURuPCCiZeH6Ww,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.339024,-99.24296419999999,Estado de México
OPERATIONAL,"Av. Cuauhtémoc 44, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",BBVA Bancomer bank,ChIJJZk6_i7_0YURihXqToWFp1w,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4235823,-99.15346369999999,Estado de México
OPERATIONAL,"Av Constituyentes 120, El Carrizal, 76030 Santiago de Querétaro, Qro., Mexico",BBVA,ChIJEZTUKSpF04URroJEOCr4aUE,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5831738,-100.3967301,Querétaro
OPERATIONAL,"Av. Pie de la Cuesta 301, Desarrollo San Pablo, 76130 Santiago de Querétaro, Qro., Mexico",BBVA Queretaro pie de la Cuesta,ChIJxQAAjPBa04URUaj8UJphZ1c,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.626803,-100.4065207,Querétaro
OPERATIONAL,"Av. Corregidora Nte. 300, Alamos 3ra Secc, 76160 Santiago de Querétaro, Qro., Mexico",BBVA Querétaro Álamos830,ChIJ4Z8C8CJb04URfcVH6abdpB4,2.1,"['atm', 'finance', 'point_of_interest', 'establishment']",20.6135843,-100.3878722,Querétaro
OPERATIONAL,"Ejército Republicano 129, Carretas, 76050 Santiago de Querétaro, Qro., Mexico",BBVA,ChIJade0yMpE04URO0mVuYmoSu0,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5896076,-100.3738141,Querétaro
OPERATIONAL,"Calle Benito Juárez Nte. 15, Centro, 76000 Santiago de Querétaro, Qro., Mexico",BBVA Querétaro Juarez,ChIJa9XxQypb04URVFuk-o27gkU,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5929704,-100.3925934,Querétaro
OPERATIONAL,"Av Constituyentes 50, Loma Bonita, 76047 Santiago de Querétaro, Qro., Mexico",BBVA Puerta la Victoria,ChIJU9hoV8pE04URbXPQKhs_6qo,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5880092,-100.3672687,Querétaro
OPERATIONAL,"Blvrd Hacienda del Jacal 905, El Jacal, 76180 Santiago de Querétaro, Qro., Mexico",BBVA,ChIJuxpLrz9F04URfxHON3urAYA,2.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5666538,-100.414461,Querétaro
OPERATIONAL,"Av, Cto. Moisés Solana 121, Balaustradas, 76060 Santiago de Querétaro, Mexico",BBVA Central De Abastos,ChIJHc_PLsVE04UR1VWCvAGOJeQ,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5753629,-100.3824918,Querétaro
OPERATIONAL,"Blvd. Juriquilla 3100, Jurica Acueducto, 76230 Santiago de Querétaro, Qro., Mexico",BBVA Juriquilla,ChIJPeGEHmdX04URS6wgWV6frkU,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.7063589,-100.4468128,Querétaro
OPERATIONAL,"Antea, San Luis Potosí - Santiago de Querétaro 12401, 76100 Santiago de Querétaro, Qro., Mexico",BBVA,ChIJQR5L3gBa04URYXfWG6TDSGg,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6760067,-100.4370439,Querétaro
OPERATIONAL,"Acceso Principal, Plazas del Sol 2da Secc, 76099 Santiago de Querétaro, Qro., Mexico",BBVA,ChIJcUskTcBE04URZxYqCRMoAVc,4.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5693257,-100.3753707,Querétaro
OPERATIONAL,"Oficina Magno Hogar, Benito Juárez, 76089 Santiago de Querétaro, Qro., Mexico",BBVA,ChIJkc_PnHBa04UR1beOqyZF9jo,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6457183,-100.4319751,Querétaro
OPERATIONAL,"Don Bosco 36, Nuevo, 76900 Santiago de Querétaro, Qro., Mexico",BBVA Villa Corregidora,ChIJMXRch3BF04UR5JCUbL_Vdt4,2.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5485757,-100.4278334,Querétaro
OPERATIONAL,"Av. Revolución 99, El Rocio, 76114 Santiago de Querétaro, Qro., Mexico",BBVA Bancomer Plaza Patio Querétaro,ChIJmc74K3ZQ04URQ2hb4BDTVm4,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6188579,-100.43966,Querétaro
OPERATIONAL,"Blvd. Bernardo Quintana SUR 4032, Soriana, 76125 Santiago de Querétaro, Qro., Mexico",BBVA BANCOMER CHEDRAUI PAUL,ChIJxYs-K-la04URSfG8T0x2lbQ,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6171477,-100.4084032,Querétaro
OPERATIONAL,"Calle Paseo de las Peñas 120 Fracc, Cosmos, 76110 Santiago de Querétaro, Qro., Mexico",BBVA Satélite Querétaro,ChIJiwf0JYdQ04URh8O_VNZX-nU,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6355622,-100.446039,Querétaro
OPERATIONAL,"Sendero del Capitel 2 Plaza Millenium Locales L-01 al L-03 Fracc, 76060 Santiago de Querétaro, Qro., Mexico",BBVA Millenium Plaza,ChIJeUTh_1Fb04URCPoyuWru3kw,2.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5982031,-100.36316,Querétaro
OPERATIONAL,"Camino Real residencia, Av prolongacion candiles #204Candiles, 76190, 76190 Candiles, Qro., Mexico",BBVA,ChIJ95QBnAFF04URkHJZ-oQg8No,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5464448,-100.3971689,Querétaro
OPERATIONAL,"Benito Juárez, Jurica, 76100 Santiago de Querétaro, Qro., Mexico",BBVA Jurica344,ChIJQZaLO3Fa04URTHBS41v0eNc,2.3,"['atm', 'finance', 'point_of_interest', 'establishment']",20.648769,-100.4331808,Querétaro
OPERATIONAL,"Av. Paseo Constituyentes No.1285, Tejeda, 76900 Santiago de Querétaro, Qro., Mexico",BBVA Bancomer,ChIJmX_rx69F04URhgveEXrHfDw,2.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5501781,-100.4235056,Querétaro
